日期,累计确诊,累计疑似,累计治愈,累计死亡,累计重症,当日新增确诊,当日新增疑似,当日新增治愈,当日新增死亡,当日新增重症,当日现存确诊,名称
2020-03-03,1,0,0,0,0,1,0.0,0,0,,1,突尼斯
2020-03-08,2,0,0,0,0,1,0.0,0,0,0.0,2,突尼斯
2020-03-09,5,0,0,0,0,3,0.0,0,0,0.0,5,突尼斯
2020-03-11,7,0,0,0,0,2,0.0,0,0,0.0,7,突尼斯
2020-03-12,13,0,0,0,0,6,0.0,0,0,0.0,13,突尼斯
2020-03-13,16,0,0,0,0,3,0.0,0,0,0.0,16,突尼斯
2020-03-14,18,0,0,0,0,2,0.0,0,0,0.0,18,突尼斯
2020-03-15,20,0,0,0,0,2,0.0,0,0,0.0,20,突尼斯
2020-03-17,24,0,0,0,0,4,0.0,0,0,0.0,24,突尼斯
2020-03-19,39,0,0,0,0,15,0.0,0,0,0.0,39,突尼斯
2020-03-20,54,0,0,0,0,15,0.0,0,0,0.0,54,突尼斯
2020-03-21,60,0,0,1,0,6,0.0,0,1,0.0,59,突尼斯
2020-03-22,75,0,0,3,0,15,0.0,0,2,0.0,72,突尼斯
2020-03-23,89,0,0,3,0,14,0.0,0,0,0.0,86,突尼斯
2020-03-24,114,0,0,3,0,25,0.0,0,0,0.0,111,突尼斯
2020-03-25,173,0,0,5,0,59,0.0,0,2,0.0,168,突尼斯
2020-03-26,197,0,2,5,0,24,0.0,2,0,0.0,190,突尼斯
2020-03-27,227,0,2,6,0,30,0.0,0,1,0.0,219,突尼斯
2020-03-28,278,0,2,6,0,51,0.0,0,0,0.0,270,突尼斯
2020-03-29,362,0,3,8,0,84,0.0,1,2,0.0,351,突尼斯
2020-03-31,394,0,3,10,0,32,0.0,0,2,0.0,381,突尼斯
2020-03-09,2,0,0,0,0,2,0.0,0,0,0.0,2,塞尔维亚
2020-03-10,5,0,0,0,0,3,0.0,0,0,0.0,5,塞尔维亚
2020-03-11,12,0,0,0,0,7,0.0,0,0,0.0,12,塞尔维亚
2020-03-12,24,0,0,0,0,12,0.0,0,0,0.0,24,塞尔维亚
2020-03-13,35,0,0,0,0,11,0.0,0,0,0.0,35,塞尔维亚
2020-03-14,46,0,0,0,0,11,0.0,0,0,0.0,46,塞尔维亚
2020-03-15,48,0,0,0,0,2,0.0,0,0,0.0,48,塞尔维亚
2020-03-16,65,0,0,0,0,17,0.0,0,0,0.0,65,塞尔维亚
2020-03-17,83,0,0,0,0,18,0.0,0,0,0.0,83,塞尔维亚
2020-03-18,89,0,0,0,0,6,0.0,0,0,0.0,89,塞尔维亚
2020-03-19,103,0,0,0,0,14,0.0,0,0,0.0,103,塞尔维亚
2020-03-20,118,0,0,1,0,15,0.0,0,1,0.0,117,塞尔维亚
2020-03-21,171,0,0,1,0,53,0.0,0,0,0.0,170,塞尔维亚
2020-03-22,222,0,0,2,0,51,0.0,0,1,0.0,220,塞尔维亚
2020-03-23,249,0,0,3,0,27,0.0,0,1,0.0,246,塞尔维亚
2020-03-24,303,0,0,3,0,54,0.0,0,0,0.0,300,塞尔维亚
2020-03-25,384,0,0,4,0,81,0.0,0,1,0.0,380,塞尔维亚
2020-03-26,457,0,0,4,0,73,0.0,0,0,0.0,453,塞尔维亚
2020-03-28,659,0,0,4,0,202,0.0,0,0,0.0,655,塞尔维亚
2020-03-29,741,0,0,13,0,82,0.0,0,9,0.0,728,塞尔维亚
2020-03-30,785,0,0,16,0,44,0.0,0,3,0.0,769,塞尔维亚
2020-03-31,900,0,0,23,0,115,0.0,0,7,0.0,877,塞尔维亚
2020-02-05,24433,23260,962,493,0,24433,3971.0,962,493,,22978,中国
2020-02-06,31161,26359,1540,637,0,6728,3230.0,578,144,,28984,中国
2020-02-07,34598,27657,2052,723,0,3437,0.0,512,86,,31823,中国
2020-02-08,37162,28942,2651,812,0,2564,3916.0,599,89,,33699,中国
2020-02-09,40224,23589,3282,909,0,3062,4008.0,631,97,,36033,中国
2020-02-10,42708,21675,3998,1017,0,2484,3536.0,716,108,,37693,中国
2020-02-11,44730,16067,4742,1114,0,2022,3342.0,744,97,,38874,中国
2020-02-12,58839,13435,5646,1260,0,14109,2807.0,904,146,,51933,中国
2020-02-13,63932,10109,6728,1381,0,5093,2450.0,1082,121,,55823,中国
2020-02-14,66575,8969,8101,1524,0,2643,2277.0,1373,143,,56950,中国
2020-02-15,68584,8228,9425,1666,0,2009,1918.0,1324,142,,57493,中国
2020-02-16,70635,7264,10853,1772,0,2051,1563.0,1428,106,,58010,中国
2020-02-17,72528,6242,12561,1870,0,1893,1432.0,1708,98,,58097,中国
2020-02-18,74279,5248,14387,2006,0,1751,1185.0,1826,136,,57886,中国
2020-02-19,75101,4922,16170,2121,0,822,1277.0,1783,115,,56810,中国
2020-02-20,75993,5206,18279,2239,0,892,1614.0,2109,118,,55475,中国
2020-02-21,76392,5365,20673,2348,0,399,1361.0,2394,109,,53371,中国
2020-02-22,76846,4148,22907,2445,0,454,882.0,2234,97,,51494,中国
2020-02-23,77262,3434,24757,2595,0,416,620.0,1850,150,,49910,中国
2020-02-24,77779,2824,27353,2666,0,517,530.0,2596,71,,47760,中国
2020-02-25,78190,2491,29775,2718,0,411,439.0,2422,52,,45697,中国
2020-02-26,78630,2358,32531,2747,0,440,508.0,2756,29,,43352,中国
2020-02-27,78959,2308,36157,2791,0,329,452.0,3626,44,,40011,中国
2020-02-28,79389,1418,39049,2838,0,430,248.0,2892,47,,37502,中国
2020-02-29,79968,851,41675,2873,7365,579,132.0,2626,35,-299.0,35420,中国
2020-03-01,80174,715,44518,2915,7110,206,141.0,2843,42,-255.0,32741,中国
2020-03-02,80302,587,47260,2946,6806,128,129.0,2742,31,-304.0,30096,中国
2020-03-03,80422,520,49914,2984,6416,120,143.0,2654,38,-390.0,27524,中国
2020-03-04,80565,522,52109,3015,5952,143,143.0,2195,31,-464.0,25441,中国
2020-03-05,80710,482,53793,3045,5737,145,102.0,1684,30,-215.0,23872,中国
2020-03-06,80813,502,55477,3073,5489,103,99.0,1684,28,-248.0,22263,中国
2020-03-07,80859,458,57143,3100,5264,46,84.0,1666,27,-225.0,20616,中国
2020-03-08,80904,421,58684,3123,5111,45,60.0,1541,23,-153.0,19097,中国
2020-03-09,80924,349,59982,3140,4794,20,36.0,1298,17,-317.0,17802,中国
2020-03-10,80955,285,61567,3162,4492,31,31.0,1585,22,-302.0,16226,中国
2020-03-11,80992,253,62887,3173,4257,37,33.0,1320,11,-235.0,14932,中国
2020-03-12,81003,147,64216,3180,4020,11,33.0,1329,7,-237.0,13607,中国
2020-03-13,81021,115,65649,3194,3610,18,17.0,1433,14,-410.0,12178,中国
2020-03-14,81048,113,67022,3204,3226,27,39.0,1373,10,-384.0,10822,中国
2020-03-15,81078,134,67863,3218,3032,30,41.0,841,14,-194.0,9997,中国
2020-03-16,81116,128,68799,3231,2830,38,45.0,936,13,-202.0,9086,中国
2020-03-17,81151,119,69725,3242,2622,35,21.0,926,11,-208.0,8184,中国
2020-03-18,81235,105,70547,3250,2314,84,23.0,822,8,-308.0,7438,中国
2020-03-19,81300,104,71284,3253,2136,65,31.0,737,3,-178.0,6763,中国
2020-03-20,81416,106,71876,3261,1963,116,36.0,592,8,-173.0,6279,中国
2020-03-21,81498,118,72382,3267,1845,82,45.0,506,6,-118.0,5849,中国
2020-03-22,81600,136,72841,3276,1749,102,47.0,459,9,-96.0,5483,中国
2020-03-23,81747,132,73299,3283,1573,147,35.0,458,7,-176.0,5165,中国
2020-03-24,81846,134,73791,3287,1399,99,33.0,492,4,-174.0,4768,中国
2020-03-25,81960,159,74196,3293,1235,114,58.0,405,6,-164.0,4471,中国
2020-03-26,82078,189,74737,3298,1034,118,49.0,541,5,-201.0,4043,中国
2020-03-27,82213,184,75122,3301,921,135,29.0,385,3,-113.0,3790,中国
2020-03-28,82341,174,75600,3306,742,128,28.0,478,5,-179.0,3435,中国
2020-03-29,82448,168,75937,3311,633,107,17.0,337,5,-109.0,3200,中国
2020-03-30,82545,183,76225,3314,528,97,44.0,288,3,-105.0,3006,中国
2020-03-31,82631,183,76415,3321,466,86,0.0,190,7,-62.0,2895,中国
2020-04-01,82640,183,76417,3321,466,9,0.0,2,0,-62.0,2902,中国
2020-01-28,4,0,0,0,0,4,0.0,0,0,,4,日本
2020-01-30,6,0,0,0,0,2,0.0,0,0,,6,日本
2020-01-31,15,0,0,0,0,9,0.0,0,0,,15,日本
2020-02-01,20,0,0,0,0,5,0.0,0,0,,20,日本
2020-02-05,30,0,0,0,0,10,0.0,0,0,,30,日本
2020-02-06,45,0,0,0,0,15,0.0,0,0,,45,日本
2020-02-07,86,0,0,0,0,41,0.0,0,0,,86,日本
2020-02-08,146,0,1,0,0,60,0.0,1,0,,145,日本
2020-02-09,146,0,1,0,0,0,0.0,0,0,,145,日本
2020-02-10,146,0,1,0,0,0,0.0,0,0,,145,日本
2020-02-11,148,0,1,0,0,2,0.0,0,0,,147,日本
2020-02-12,203,0,1,0,0,55,0.0,0,0,,202,日本
2020-02-13,251,0,1,1,0,48,0.0,0,1,,249,日本
2020-02-14,259,0,14,1,0,8,0.0,13,0,,244,日本
2020-02-15,340,0,14,1,0,81,0.0,0,0,,325,日本
2020-02-16,413,0,14,1,0,73,0.0,0,0,,398,日本
2020-02-17,500,0,15,1,0,87,0.0,1,0,,484,日本
2020-02-18,616,0,15,1,0,116,0.0,0,0,,600,日本
2020-02-19,705,0,16,1,0,89,0.0,1,0,,688,日本
2020-02-20,728,0,16,3,0,23,0.0,0,2,,709,日本
2020-02-21,739,0,23,3,0,11,0.0,7,0,,713,日本
2020-02-22,763,0,23,3,0,24,0.0,0,0,,737,日本
2020-02-23,838,0,23,4,0,75,0.0,0,1,,811,日本
2020-02-24,850,0,23,4,0,12,0.0,0,0,,823,日本
2020-02-25,862,0,23,4,0,12,0.0,0,0,,835,日本
2020-02-26,891,0,23,7,0,29,0.0,0,3,,861,日本
2020-02-27,919,0,23,8,0,28,0.0,0,1,,888,日本
2020-02-28,933,0,23,11,0,14,0.0,0,3,,899,日本
2020-02-29,947,0,41,11,0,14,,18,0,,895,日本
2020-03-01,961,0,41,12,0,14,,0,1,,908,日本
2020-03-02,980,0,41,12,0,19,,0,0,,927,日本
2020-03-03,999,0,46,12,0,19,0.0,5,0,,941,日本
2020-03-04,1036,0,229,12,0,37,,183,0,,795,日本
2020-03-05,1056,0,248,12,0,20,,19,0,,796,日本
2020-03-06,1112,0,248,12,0,56,,0,0,,852,日本
2020-03-07,1157,0,311,13,0,45,,63,1,,833,日本
2020-03-08,1190,0,311,14,0,33,0.0,0,1,0.0,865,日本
2020-03-09,1218,0,346,16,0,28,0.0,35,2,0.0,856,日本
2020-03-10,1277,0,427,19,0,59,0.0,81,3,0.0,831,日本
2020-03-11,1334,0,475,21,0,57,0.0,48,2,0.0,838,日本
2020-03-12,1387,0,475,26,0,53,,0,5,,886,日本
2020-03-13,1408,0,511,26,0,21,,36,0,,871,日本
2020-03-14,1484,0,525,29,0,76,0.0,14,3,0.0,930,日本
2020-03-15,1530,0,525,31,0,46,,0,2,,974,日本
2020-03-16,1547,0,679,35,0,17,,154,4,,833,日本
2020-03-17,1594,0,679,36,0,47,,0,1,,879,日本
2020-03-18,1631,0,699,38,0,37,,20,2,,894,日本
2020-03-19,1674,0,699,40,0,43,,0,2,,935,日本
2020-03-20,1727,0,766,43,0,53,,67,3,,918,日本
2020-03-21,1767,0,766,45,0,40,,0,2,,956,日本
2020-03-22,1815,0,766,49,0,48,,0,4,,1000,日本
2020-03-23,1855,0,872,52,0,40,0.0,106,3,0.0,931,日本
2020-03-24,1865,0,872,52,0,10,,0,0,,941,日本
2020-03-25,2026,0,907,55,0,161,,35,3,,1064,日本
2020-03-26,2117,0,960,57,0,91,,53,2,,1100,日本
2020-03-27,2219,0,975,61,0,102,,15,4,,1183,日本
2020-03-28,2511,0,975,65,0,292,0.0,0,4,0.0,1471,日本
2020-03-29,2608,0,975,66,0,97,,0,1,,1567,日本
2020-03-30,2701,0,1027,70,0,93,,52,4,,1604,日本
2020-04-01,2945,0,1043,77,0,244,,16,7,,1825,日本
2020-02-08,32,0,0,0,0,32,0.0,0,0,,32,泰国
2020-02-10,37,0,22,0,0,5,0.0,22,0,,15,泰国
2020-02-15,34,0,0,0,0,0,0.0,0,0,,34,泰国
2020-02-17,35,0,0,0,0,1,0.0,0,0,,35,泰国
2020-02-24,37,0,22,0,0,2,0.0,22,0,,15,泰国
2020-02-26,40,0,22,0,0,3,0.0,0,0,,18,泰国
2020-02-28,41,0,28,0,0,1,0.0,6,0,,13,泰国
2020-02-29,42,0,28,0,0,1,0.0,0,0,,14,泰国
2020-03-01,42,0,28,1,0,0,0.0,0,1,,13,泰国
2020-03-02,43,0,31,1,0,1,0.0,3,0,,11,泰国
2020-03-05,47,0,31,1,0,4,0.0,0,0,0.0,15,泰国
2020-03-06,48,0,31,1,0,1,0.0,0,0,0.0,16,泰国
2020-03-07,50,0,31,1,0,2,0.0,0,0,0.0,18,泰国
2020-03-10,53,0,31,1,0,3,0.0,0,0,0.0,21,泰国
2020-03-11,59,0,34,1,0,6,0.0,3,0,0.0,24,泰国
2020-03-12,70,0,35,1,0,11,0.0,1,0,0.0,34,泰国
2020-03-14,82,0,35,1,0,12,0.0,0,0,0.0,46,泰国
2020-03-15,114,0,35,1,0,32,0.0,0,0,0.0,78,泰国
2020-03-16,147,0,37,1,0,33,0.0,2,0,0.0,109,泰国
2020-03-17,177,0,41,1,0,30,0.0,4,0,0.0,135,泰国
2020-03-18,212,0,42,1,0,35,0.0,1,0,0.0,169,泰国
2020-03-19,272,0,42,1,0,60,0.0,0,0,0.0,229,泰国
2020-03-20,322,0,43,1,0,50,0.0,1,0,0.0,278,泰国
2020-03-21,411,0,44,1,0,89,0.0,1,0,0.0,366,泰国
2020-03-22,599,0,45,1,0,188,0.0,1,0,0.0,553,泰国
2020-03-23,721,0,52,1,0,122,0.0,7,0,0.0,668,泰国
2020-03-24,827,0,57,4,0,106,0.0,5,3,0.0,766,泰国
2020-03-25,934,0,70,4,0,107,0.0,13,0,0.0,860,泰国
2020-03-26,1045,0,70,4,0,111,0.0,0,0,0.0,971,泰国
2020-03-27,1136,0,97,5,0,91,0.0,27,1,0.0,1034,泰国
2020-03-28,1245,0,97,6,0,109,0.0,0,1,0.0,1142,泰国
2020-03-29,1388,0,97,7,0,143,0.0,0,1,0.0,1284,泰国
2020-03-30,1524,0,127,9,0,136,0.0,30,2,0.0,1388,泰国
2020-03-31,1651,0,127,10,0,127,0.0,0,1,0.0,1514,泰国
2020-04-01,1771,0,127,12,0,120,0.0,0,2,0.0,1632,泰国
2020-02-08,40,0,0,0,0,40,0.0,0,0,,40,新加坡
2020-02-09,43,0,0,0,0,3,0.0,0,0,,43,新加坡
2020-02-10,45,0,0,0,0,2,0.0,0,0,,45,新加坡
2020-02-11,47,0,9,0,0,2,0.0,9,0,,38,新加坡
2020-02-12,50,0,15,0,0,3,0.0,6,0,,35,新加坡
2020-02-13,58,0,15,0,0,8,0.0,0,0,,43,新加坡
2020-02-14,67,0,15,0,0,9,0.0,0,0,,52,新加坡
2020-02-15,75,0,18,0,0,8,0.0,3,0,,57,新加坡
2020-02-17,77,0,24,0,0,2,0.0,6,0,,53,新加坡
2020-02-18,81,0,24,0,0,4,0.0,0,0,,57,新加坡
2020-02-19,84,0,24,0,0,3,0.0,0,0,,60,新加坡
2020-02-20,85,0,24,0,0,1,0.0,0,0,,61,新加坡
2020-02-21,86,0,47,0,0,1,0.0,23,0,,39,新加坡
2020-02-22,89,0,47,0,0,3,0.0,0,0,,42,新加坡
2020-02-23,90,0,53,0,0,1,0.0,6,0,,37,新加坡
2020-02-26,93,0,62,0,0,3,0.0,9,0,,31,新加坡
2020-02-27,96,0,66,0,0,3,0.0,4,0,,30,新加坡
2020-02-28,98,0,69,0,0,2,0.0,3,0,,29,新加坡
2020-02-29,102,0,72,0,0,4,0.0,3,0,,30,新加坡
2020-03-01,106,0,72,0,0,4,0.0,0,0,,34,新加坡
2020-03-02,108,0,78,0,0,2,0.0,6,0,,30,新加坡
2020-03-03,110,0,78,0,0,2,0.0,0,0,0.0,32,新加坡
2020-03-04,112,0,78,0,0,2,0.0,0,0,0.0,34,新加坡
2020-03-05,117,0,81,0,0,5,0.0,3,0,0.0,36,新加坡
2020-03-06,130,0,81,0,0,13,0.0,0,0,0.0,49,新加坡
2020-03-07,138,0,81,0,0,8,0.0,0,0,0.0,57,新加坡
2020-03-08,150,0,90,0,0,12,0.0,9,0,0.0,60,新加坡
2020-03-09,160,0,93,0,0,10,0.0,3,0,0.0,67,新加坡
2020-03-10,166,0,93,0,0,6,0.0,0,0,0.0,73,新加坡
2020-03-11,178,0,96,0,0,12,0.0,3,0,0.0,82,新加坡
2020-03-12,187,0,96,0,0,9,0.0,0,0,0.0,91,新加坡
2020-03-13,200,0,97,0,0,13,0.0,1,0,0.0,103,新加坡
2020-03-14,212,0,105,0,0,12,0.0,8,0,0.0,107,新加坡
2020-03-15,226,0,105,0,0,14,0.0,0,0,0.0,121,新加坡
2020-03-16,243,0,105,0,0,17,0.0,0,0,0.0,138,新加坡
2020-03-17,266,0,114,0,0,23,0.0,9,0,0.0,152,新加坡
2020-03-18,313,0,114,0,0,47,0.0,0,0,0.0,199,新加坡
2020-03-19,345,0,114,0,0,32,0.0,0,0,0.0,231,新加坡
2020-03-20,385,0,114,0,0,40,0.0,0,0,0.0,271,新加坡
2020-03-21,432,0,140,2,0,47,0.0,26,2,0.0,290,新加坡
2020-03-22,455,0,140,2,0,23,0.0,0,0,0.0,313,新加坡
2020-03-23,509,0,140,2,0,54,0.0,0,0,0.0,367,新加坡
2020-03-24,558,0,140,2,0,49,0.0,0,0,0.0,416,新加坡
2020-03-25,631,0,140,2,0,73,0.0,0,0,0.0,489,新加坡
2020-03-26,683,0,172,2,0,52,0.0,32,0,0.0,509,新加坡
2020-03-27,732,0,172,2,0,49,0.0,0,0,0.0,558,新加坡
2020-03-28,802,0,172,2,0,70,0.0,0,0,0.0,628,新加坡
2020-03-29,802,0,198,3,0,0,0.0,26,1,0.0,601,新加坡
2020-03-30,879,0,212,3,0,77,0.0,14,0,0.0,664,新加坡
2020-01-20,1,0,0,0,0,1,0.0,0,0,,1,韩国
2020-01-21,1,0,0,0,0,0,0.0,0,0,,1,韩国
2020-01-22,1,0,0,0,0,0,0.0,0,0,,1,韩国
2020-01-23,1,0,0,0,0,0,0.0,0,0,,1,韩国
2020-01-24,2,0,0,0,0,1,0.0,0,0,,2,韩国
2020-01-25,2,0,0,0,0,0,0.0,0,0,,2,韩国
2020-01-26,3,0,0,0,0,1,0.0,0,0,,3,韩国
2020-01-27,4,0,0,0,0,1,0.0,0,0,,4,韩国
2020-01-28,4,0,0,0,0,0,0.0,0,0,,4,韩国
2020-01-29,4,0,0,0,0,0,0.0,0,0,,4,韩国
2020-01-30,6,0,0,0,0,2,0.0,0,0,,6,韩国
2020-01-31,11,0,0,0,0,5,0.0,0,0,,11,韩国
2020-02-01,12,0,0,0,0,1,0.0,0,0,,12,韩国
2020-02-02,15,0,0,0,0,3,0.0,0,0,,15,韩国
2020-02-03,15,0,0,0,0,0,0.0,0,0,,15,韩国
2020-02-04,16,0,0,0,0,1,0.0,0,0,,16,韩国
2020-02-05,19,0,1,0,0,3,0.0,1,0,,18,韩国
2020-02-06,23,0,2,0,0,4,0.0,1,0,,21,韩国
2020-02-07,24,0,2,0,0,1,0.0,0,0,,22,韩国
2020-02-08,24,0,2,0,0,0,0.0,0,0,,22,韩国
2020-02-09,27,0,3,0,0,3,0.0,1,0,,24,韩国
2020-02-10,27,0,4,0,0,0,0.0,1,0,,23,韩国
2020-02-11,28,0,4,0,0,1,0.0,0,0,,24,韩国
2020-02-12,28,0,7,0,0,0,0.0,3,0,,21,韩国
2020-02-13,28,0,7,0,0,0,0.0,0,0,,21,韩国
2020-02-14,28,0,7,0,0,0,0.0,0,0,,21,韩国
2020-02-15,28,0,9,0,0,0,0.0,2,0,,19,韩国
2020-02-16,29,0,9,0,0,1,0.0,0,0,,20,韩国
2020-02-17,30,0,9,0,0,1,0.0,0,0,,21,韩国
2020-02-18,31,0,12,0,0,1,0.0,3,0,,19,韩国
2020-02-19,51,0,16,0,0,20,0.0,4,0,,35,韩国
2020-02-20,104,0,16,1,0,53,0.0,0,1,,87,韩国
2020-02-21,204,0,17,2,0,100,0.0,1,1,,185,韩国
2020-02-22,433,0,17,2,0,229,0.0,0,0,,414,韩国
2020-02-23,602,0,18,6,0,169,0.0,1,4,,578,韩国
2020-02-24,833,0,22,8,0,231,0.0,4,2,,803,韩国
2020-02-25,977,0,22,10,0,144,0.0,0,2,,945,韩国
2020-02-26,1261,0,24,12,0,284,0.0,2,2,,1225,韩国
2020-02-27,1766,0,24,13,0,505,0.0,0,1,,1729,韩国
2020-02-28,2337,0,24,16,0,571,0.0,0,3,,2297,韩国
2020-02-29,3148,0,24,17,0,811,,0,1,,3107,韩国
2020-03-01,4212,0,30,26,0,1064,0.0,6,9,,4156,韩国
2020-03-02,4812,0,30,29,0,600,,0,3,,4753,韩国
2020-03-03,5328,0,30,32,0,516,,0,3,,5266,韩国
2020-03-04,5766,0,30,36,0,438,,0,4,,5700,韩国
2020-03-05,6284,0,108,43,0,518,,78,7,,6133,韩国
2020-03-06,6767,0,108,44,0,483,,0,1,,6615,韩国
2020-03-07,7134,0,118,50,0,367,,10,6,,6966,韩国
2020-03-08,7382,0,166,50,0,248,,48,0,,7166,韩国
2020-03-09,7513,0,166,53,0,131,,0,3,,7294,韩国
2020-03-10,7755,0,288,61,0,242,0.0,122,8,0.0,7406,韩国
2020-03-11,7869,0,288,67,0,114,,0,6,,7514,韩国
2020-03-12,7979,0,510,68,0,110,,222,1,,7401,韩国
2020-03-13,8086,0,714,72,0,107,,204,4,,7300,韩国
2020-03-14,8162,0,834,75,0,76,,120,3,,7253,韩国
2020-03-15,8236,0,1137,75,0,74,,303,0,,7024,韩国
2020-03-16,8320,0,1401,81,0,84,0.0,264,6,0.0,6838,韩国
2020-03-17,8413,0,1540,84,0,93,,139,3,,6789,韩国
2020-03-18,8565,0,1947,91,0,152,0.0,407,7,0.0,6527,韩国
2020-03-19,8652,0,2233,94,0,87,,286,3,,6325,韩国
2020-03-20,8799,0,2612,102,0,147,,379,8,,6085,韩国
2020-03-21,8897,0,2909,104,0,98,,297,2,,5884,韩国
2020-03-22,8961,0,3166,111,0,64,,257,7,,5684,韩国
2020-03-23,9037,0,3507,120,0,76,,341,9,,5410,韩国
2020-03-24,9137,0,3730,126,0,100,,223,6,,5281,韩国
2020-03-25,9241,0,4144,131,0,104,,414,5,,4966,韩国
2020-03-26,9332,0,4528,139,0,91,,384,8,,4665,韩国
2020-03-27,9478,0,4811,144,0,146,,283,5,,4523,韩国
2020-03-28,9583,0,5033,152,0,105,,222,8,,4398,韩国
2020-03-29,9661,0,5228,158,0,78,,195,6,,4275,韩国
2020-03-30,9786,0,5408,162,0,125,0.0,180,4,0.0,4216,韩国
2020-03-31,9887,0,5408,162,0,101,0.0,0,0,0.0,4317,韩国
2020-02-08,15,0,0,0,0,15,0.0,0,0,,15,澳大利亚
2020-02-21,17,0,0,0,0,2,0.0,0,0,,17,澳大利亚
2020-02-25,23,0,0,0,0,6,0.0,0,0,,23,澳大利亚
2020-02-28,25,0,4,0,0,2,0.0,4,0,,21,澳大利亚
2020-02-29,25,0,4,1,0,0,0.0,0,1,,20,澳大利亚
2020-03-01,28,0,4,1,0,3,0.0,0,0,,23,澳大利亚
2020-03-02,32,0,15,1,0,4,0.0,11,0,,16,澳大利亚
2020-03-03,41,0,15,1,0,9,0.0,0,0,0.0,25,澳大利亚
2020-03-04,44,0,15,1,0,3,0.0,0,0,0.0,28,澳大利亚
2020-03-05,57,0,15,2,0,13,0.0,0,1,0.0,40,澳大利亚
2020-03-06,64,0,15,2,0,7,0.0,0,0,0.0,47,澳大利亚
2020-03-07,74,0,15,3,0,10,0.0,0,1,0.0,56,澳大利亚
2020-03-08,76,0,15,3,0,2,0.0,0,0,0.0,58,澳大利亚
2020-03-09,101,0,22,3,0,25,0.0,7,0,0.0,76,澳大利亚
2020-03-10,117,0,22,3,0,16,0.0,0,0,0.0,92,澳大利亚
2020-03-11,133,0,22,3,0,16,0.0,0,0,0.0,108,澳大利亚
2020-03-12,155,0,22,3,0,22,0.0,0,0,0.0,130,澳大利亚
2020-03-13,236,0,22,3,0,81,0.0,0,0,0.0,211,澳大利亚
2020-03-14,236,0,22,5,0,0,0.0,0,2,0.0,209,澳大利亚
2020-03-15,281,0,27,5,0,45,0.0,5,0,0.0,249,澳大利亚
2020-03-16,368,0,27,6,0,87,0.0,0,1,0.0,335,澳大利亚
2020-03-17,531,0,27,6,0,163,0.0,0,0,0.0,498,澳大利亚
2020-03-18,531,0,27,6,0,0,,0,0,,498,澳大利亚
2020-03-19,636,0,27,6,0,105,0.0,0,0,0.0,603,澳大利亚
2020-03-20,877,0,46,7,0,241,0.0,19,1,0.0,824,澳大利亚
2020-03-21,1098,0,46,7,0,221,0.0,0,0,0.0,1045,澳大利亚
2020-03-22,1349,0,46,7,0,251,0.0,0,0,0.0,1296,澳大利亚
2020-03-23,1709,0,46,7,0,360,0.0,0,0,0.0,1656,澳大利亚
2020-03-24,1823,0,46,7,0,114,0.0,0,0,0.0,1770,澳大利亚
2020-03-25,2423,0,46,8,0,600,0.0,0,1,0.0,2369,澳大利亚
2020-03-26,2806,0,46,13,0,383,0.0,0,5,0.0,2747,澳大利亚
2020-03-27,3166,0,194,13,0,360,0.0,148,0,0.0,2959,澳大利亚
2020-03-28,3640,0,194,14,0,474,0.0,0,1,0.0,3432,澳大利亚
2020-03-29,4093,0,244,16,0,453,0.0,50,2,0.0,3833,澳大利亚
2020-03-30,4359,0,244,18,0,266,0.0,0,2,0.0,4097,澳大利亚
2020-03-31,4707,0,244,20,0,348,0.0,0,2,0.0,4443,澳大利亚
2020-04-01,4707,0,244,20,0,0,0.0,0,0,0.0,4443,澳大利亚
2020-02-08,14,0,0,0,0,14,0.0,0,0,,14,德国
2020-02-10,16,0,14,0,0,2,0.0,14,0,,2,德国
2020-02-13,16,0,1,0,0,0,0.0,0,0,,15,德国
2020-02-25,18,0,15,0,0,2,0.0,14,0,,3,德国
2020-02-26,26,0,15,0,0,8,0.0,0,0,,11,德国
2020-02-27,48,0,15,0,0,22,0.0,0,0,,33,德国
2020-02-28,62,0,15,0,0,14,0.0,0,0,,47,德国
2020-02-29,66,0,15,0,0,4,0.0,0,0,,51,德国
2020-03-01,129,0,15,0,0,63,0.0,0,0,,114,德国
2020-03-02,157,0,15,0,0,28,0.0,0,0,,142,德国
2020-03-03,196,0,15,0,0,39,0.0,0,0,0.0,181,德国
2020-03-04,344,0,15,0,0,148,0.0,0,0,0.0,329,德国
2020-03-05,565,0,15,0,0,221,0.0,0,0,0.0,550,德国
2020-03-06,639,0,15,0,0,74,0.0,0,0,0.0,624,德国
2020-03-07,795,0,15,0,0,156,0.0,0,0,0.0,780,德国
2020-03-08,902,0,15,0,0,107,0.0,0,0,0.0,887,德国
2020-03-09,1139,0,15,2,0,237,0.0,0,2,0.0,1122,德国
2020-03-10,1524,0,15,2,0,385,0.0,0,0,0.0,1507,德国
2020-03-11,2046,0,15,3,0,522,0.0,0,1,0.0,2028,德国
2020-03-12,2745,0,15,5,0,699,0.0,0,2,0.0,2725,德国
2020-03-13,3675,0,46,7,0,930,0.0,31,2,0.0,3622,德国
2020-03-14,4585,0,46,8,0,910,0.0,0,1,0.0,4531,德国
2020-03-15,5813,0,49,13,0,1228,0.0,3,5,0.0,5751,德国
2020-03-16,6230,0,58,14,0,417,0.0,9,1,0.0,6158,德国
